ID_Venta,Fecha,Producto,Categoria_producto,Precio,Cantidad_vendida,Region,Descuento,Metodo_Pago
38,06/02/2024,Aspiradora,Electrodomestico,-160,8,Norteamerica,19.86,Desconocido
39,07/02/2024,"Televisor 55""",Electronica,700,3,Asia,16.73,Tarjeta de Crédito
40,08/02/2024,Tablet,Electronica,420,5,Sudamerica,21.92,Transferencia Bancaria
41,09/02/2024,Smartphone,Electronica,780,7,Europa,13.96,Transferencia Bancaria
42,10/02/2024,Microondas,Electrodomestico,,9,Asia,1.8,PayPal
43,11/02/2024,"Televisor 42""",Electronica,500,3,Norteamerica,16.87,Tarjeta de Crédito
44,09/02/2024,Smartphone,Electronica,780,7,Europa,28.73,PayPal
45,10/02/2024,Microondas,Electrodomestico,,9,Asia,5.26,Cheque
46,11/02/2024,"Televisor 42""",Electronica,500,3,Norteamerica,20.7,PayPal
47,12/02/2024,Refrigerador,Electrodomestico,1250,1,Europa,6.03,Efectivo
48,13/02/2024,Laptop,Electronica,970,4,Asia,16.07,PayPal
49,14/02/2024,Smartphone,Electronica,,8,Sudamerica,2.9,Transferencia Bancaria
50,15/02/2024,"Televisor 32""",Electronica,310,6,Europa,13.51,Cheque
51,16/02/2024,Aspiradora,Electrodomestico,-155,7,Norteamerica,22.68,Efectivo
52,17/02/2024,Lavadora,Electrodomestico,810,2,Asia,10.43,PayPal
53,15/03/2024,"Televisor 42""",Electronica,-400,2,Norteamerica,19.95,Cheque
54,16/03/2024,Smartphone,Electronica,700,5,Europa,23.86,Cheque
55,17/03/2024,Refrigerador,Electrodomestico,1200,1,Sudamerica,27.82,Efectivo
56,18/03/2024,Laptop,Electronica,950,3,Asia,7.04,Desconocido
57,19/03/2024,Lavadora,Electrodomestico,,1,Norteamerica,11.98,Cheque
58,20/03/2024,"Televisor 55""",Electronica,650,4,Europa,4.57,Cheque
59,21/03/2024,Aspiradora,Electrodomestico,150,10,Sudamerica,29.77,Tarjeta de Crédito
60,22/03/2024,Smartphone,Electronica,650,6,Norteamerica,27.81,Cheque
61,23/03/2024,Laptop,Electronica,1000,2,Asia,16.2,Tarjeta de Crédito
62,24/03/2024,Microondas,Electrodomestico,120,8,Europa,25.26,PayPal
63,25/03/2024,"Televisor 42""",Electronica,-450,2,Sudamerica,15.63,PayPal
64,26/03/2024,Lavadora,Electrodomestico,,3,Asia,18.71,PayPal
65,27/03/2024,Smartphone,Electronica,750,7,Norteamerica,2.67,Transferencia Bancaria
66,28/03/2024,Microondas,Electrodomestico,,9,Asia,,PayPal
67,29/03/2024,"Televisor 42""",Electronica,500,3,Norteamerica,3.83,Cheque
68,30/03/2024,Refrigerador,Electrodomestico,1250,1,Europa,24.78,Efectivo
69,31/03/2024,Laptop,Electronica,970,4,Asia,23.46,Tarjeta de Crédito
70,01/04/2024,Smartphone,Electronica,690,8,Sudamerica,21.26,Transferencia Bancaria
71,02/04/2024,"Televisor 32""",Electronica,310,6,Europa,1.08,PayPal
72,03/04/2024,Aspiradora,Electrodomestico,155,7,Norteamerica,9.09,PayPal
73,04/04/2024,Lavadora,Electrodomestico,810,2,Asia,7.89,Efectivo
74,05/04/2024,"Televisor 42""",Electronica,400,2,Norteamerica,10.8,Efectivo
75,06/04/2024,Smartphone,Electronica,700,5,Europa,2.63,Transferencia Bancaria
76,07/04/2024,Refrigerador,Electrodomestico,1200,1,Sudamerica,28.11,Tarjeta de Crédito
77,08/04/2024,Laptop,Electronica,950,3,Asia,16.61,PayPal
78,09/04/2024,Lavadora,Electrodomestico,,1,Norteamerica,9.17,Transferencia Bancaria
79,10/04/2024,Lavadora,Electrodomestico,,3,Asia,11.91,Cheque
1,15/01/2024,"Televisor 42""",Electronica,-400,2,Norteamerica,13.42,Cheque
2,16/01/2024,Smartphone,Electronica,-700,5,Europa,18.02,Transferencia Bancaria
3,17/01/2024,Refrigerador,Electrodomestico,-1200,1,Sudamerica,15.47,PayPal
4,18/01/2024,Laptop,Electronica,950,3,Asia,27.58,Transferencia Bancaria
5,19/01/2024,Lavadora,Electrodomestico,,1,Norteamerica,14.91,PayPal
6,20/01/2024,"Televisor 55""",Electronica,650,4,Europa,29.76,Efectivo
7,21/01/2024,Aspiradora,Electrodomestico,,10,Sudamerica,25.54,Transferencia Bancaria
8,22/01/2024,Smartphone,Electronica,650,6,Norteamerica,6.26,PayPal
9,23/01/2024,Laptop,Electronica,1000,2,Asia,27.92,Transferencia Bancaria
10,24/01/2024,Microondas,Electrodomestico,120,8,Europa,3.49,Transferencia Bancaria
11,25/01/2024,"Televisor 42""",Electronica,-450,2,Sudamerica,24.52,PayPal
12,26/01/2024,Lavadora,Electrodomestico,,3,Asia,11.42,PayPal
13,27/01/2024,Smartphone,Electronica,750,7,Norteamerica,26.34,Tarjeta de Crédito
14,28/01/2024,Laptop,Electronica,850,1,Europa,26.04,Transferencia Bancaria
15,29/01/2024,Refrigerador,Electrodomestico,-1100,1,Sudamerica,24.18,Cheque
16,30/01/2024,Microondas,Electrodomestico,100,9,Asia,23.7,Transferencia Bancaria
17,31/01/2024,"Televisor 32""",Electronica,300,5,Norteamerica,9.14,Transferencia Bancaria
18,01/02/2024,Tablet,Electronica,,4,Europa,2.43,PayPal
19,02/02/2024,Lavadora,Electrodomestico,750,2,Asia,12.09,Transferencia Bancaria
20,03/02/2024,Refrigerador,Electrodomestico,,1,Norteamerica,5.21,Transferencia Bancaria
21,04/02/2024,Smartphone,Electronica,680,6,Sudamerica,20.85,Cheque
22,05/02/2024,Laptop,Electronica,1050,2,Europa,10.38,PayPal
23,06/02/2024,Aspiradora,Electrodomestico,-160,8,Norteamerica,,Transferencia Bancaria
24,07/02/2024,"Televisor 55""",Electronica,700,3,Asia,19.23,Efectivo
25,08/02/2024,Tablet,Electronica,420,5,Sudamerica,24.67,Tarjeta de Crédito
26,09/02/2024,Smartphone,Electronica,780,7,Europa,3.98,Cheque
27,10/02/2024,Microondas,Electrodomestico,,9,Asia,25.86,Transferencia Bancaria
28,11/02/2024,"Televisor 42""",Electronica,500,3,Norteamerica,27.68,Efectivo
29,12/02/2024,Refrigerador,Electrodomestico,-1250,1,Europa,,Transferencia Bancaria
30,13/02/2024,Laptop,Electronica,970,4,Asia,,Transferencia Bancaria
31,14/02/2024,Smartphone,Electronica,690,8,Sudamerica,22.94,PayPal
32,15/02/2024,"Televisor 32""",Electronica,310,6,Europa,5.25,PayPal
33,16/02/2024,Aspiradora,Electrodomestico,155,7,Norteamerica,15.08,PayPal
34,17/02/2024,Lavadora,Electrodomestico,,2,Asia,11.96,Efectivo
35,18/02/2024,Microondas,Electrodomestico,,10,Sudamerica,4.39,Transferencia Bancaria
36,04/02/2024,Smartphone,Electronica,680,6,Sudamerica,11.03,Tarjeta de Crédito
37,05/02/2024,Laptop,Electronica,1050,2,Europa,2.05,Cheque
38,06/02/2024,Aspiradora,Electrodomestico,-160,8,Norteamerica,0.77,PayPal
39,07/02/2024,"Televisor 55""",Electronica,700,3,Asia,4.05,PayPal
40,08/02/2024,Tablet,Electronica,420,5,Sudamerica,28.89,Transferencia Bancaria
41,09/02/2024,Smartphone,Electronica,780,7,Europa,16.49,Transferencia Bancaria
42,10/02/2024,Microondas,Electrodomestico,,9,Asia,28.97,Efectivo
43,11/02/2024,"Televisor 42""",Electronica,500,3,Norteamerica,12.97,Efectivo
44,09/02/2024,Smartphone,Electronica,780,7,Europa,9.35,PayPal
45,10/02/2024,Microondas,Electrodomestico,,9,Asia,15.18,Transferencia Bancaria
46,11/02/2024,"Televisor 42""",Electronica,500,3,Norteamerica,13.19,Tarjeta de Crédito
47,12/02/2024,Refrigerador,Electrodomestico,1250,1,Europa,3.17,Cheque
48,13/02/2024,Laptop,Electronica,970,4,Asia,19.22,Transferencia Bancaria
49,14/02/2024,Smartphone,Electronica,,8,Sudamerica,6.48,Transferencia Bancaria
50,15/02/2024,"Televisor 32""",Electronica,310,6,Europa,18.59,Efectivo
51,16/02/2024,Aspiradora,Electrodomestico,-155,7,Norteamerica,19.51,Cheque
52,17/02/2024,Lavadora,Electrodomestico,810,2,Asia,4.56,PayPal
53,15/03/2024,"Televisor 42""",Electronica,-400,2,Norteamerica,1.84,Transferencia Bancaria
54,16/03/2024,Smartphone,Electronica,700,5,Europa,23.42,PayPal
55,17/03/2024,Refrigerador,Electrodomestico,1200,1,Sudamerica,13.79,Transferencia Bancaria
56,18/03/2024,Laptop,Electronica,950,3,Asia,1.74,PayPal
57,19/03/2024,Lavadora,Electrodomestico,,1,Norteamerica,29.85,Cheque
58,20/03/2024,"Televisor 55""",Electronica,650,4,Europa,1.73,Efectivo
59,21/03/2024,Aspiradora,Electrodomestico,150,10,Sudamerica,20.85,Cheque
60,22/03/2024,Smartphone,Electronica,650,6,Norteamerica,29.51,Tarjeta de Crédito
61,23/03/2024,Laptop,Electronica,1000,2,Asia,7.18,Efectivo
62,24/03/2024,Microondas,Electrodomestico,120,8,Europa,4.27,Cheque
63,25/03/2024,"Televisor 42""",Electronica,-450,2,Sudamerica,3.64,Tarjeta de Crédito
64,26/03/2024,Lavadora,Electrodomestico,,3,Asia,9.1,Transferencia Bancaria
65,27/03/2024,Smartphone,Electronica,750,7,Norteamerica,3.03,Transferencia Bancaria
66,28/03/2024,Microondas,Electrodomestico,,9,Asia,20.76,PayPal
67,29/03/2024,"Televisor 42""",Electronica,500,3,Norteamerica,1.87,Efectivo
68,30/03/2024,Refrigerador,Electrodomestico,1250,1,Europa,15.28,Transferencia Bancaria
69,31/03/2024,Laptop,Electronica,970,4,Asia,29.9,Efectivo
70,01/04/2024,Smartphone,Electronica,690,8,Sudamerica,24.42,Transferencia Bancaria
71,02/04/2024,"Televisor 32""",Electronica,310,6,Europa,18.46,PayPal
72,03/04/2024,Aspiradora,Electrodomestico,155,7,Norteamerica,9.19,Cheque
73,04/04/2024,Lavadora,Electrodomestico,810,2,Asia,18.72,PayPal
74,05/04/2024,"Televisor 42""",Electronica,400,2,Norteamerica,15.81,Tarjeta de Crédito
75,06/04/2024,Smartphone,Electronica,700,5,Europa,12.78,Transferencia Bancaria
76,07/04/2024,Refrigerador,Electrodomestico,1200,1,Sudamerica,3.92,Tarjeta de Crédito
77,08/04/2024,Laptop,Electronica,950,3,Asia,26.6,Tarjeta de Crédito
78,09/04/2024,Lavadora,Electrodomestico,,1,Norteamerica,13.49,Efectivo
79,10/04/2024,Lavadora,Electrodomestico,,3,Asia,5.84,Transferencia Bancaria
1,15/01/2024,"Televisor 42""",Electronica,-400,2,Norteamerica,11.03,Tarjeta de Crédito
2,16/01/2024,Smartphone,Electronica,-700,5,Europa,12.42,Cheque
3,17/01/2024,Refrigerador,Electrodomestico,-1200,1,Sudamerica,24.83,Tarjeta de Crédito
4,18/01/2024,Laptop,Electronica,950,3,Asia,22.01,Cheque
5,19/01/2024,Lavadora,Electrodomestico,,1,Norteamerica,,Efectivo
6,20/01/2024,"Televisor 55""",Electronica,650,4,Europa,0.33,Tarjeta de Crédito
7,21/01/2024,Aspiradora,Electrodomestico,,10,Sudamerica,12.48,PayPal
8,22/01/2024,Smartphone,Electronica,650,6,Norteamerica,14.44,Efectivo
9,23/01/2024,Laptop,Electronica,1000,2,Asia,0.58,Cheque
10,24/01/2024,Microondas,Electrodomestico,120,8,Europa,7.79,Efectivo
11,25/01/2024,"Televisor 42""",Electronica,-450,2,Sudamerica,22.81,Tarjeta de Crédito
12,26/01/2024,Lavadora,Electrodomestico,,3,Asia,4.11,Transferencia Bancaria
13,27/01/2024,Smartphone,Electronica,750,7,Norteamerica,16.06,Transferencia Bancaria
14,28/01/2024,Laptop,Electronica,850,1,Europa,6.46,Cheque
15,29/01/2024,Refrigerador,Electrodomestico,-1100,1,Sudamerica,0.36,Cheque
16,30/01/2024,Microondas,Electrodomestico,100,9,Asia,7.24,Transferencia Bancaria
17,31/01/2024,"Televisor 32""",Electronica,300,5,Norteamerica,29.28,Cheque
18,01/02/2024,Tablet,Electronica,,4,Europa,24.05,Efectivo
19,02/02/2024,Lavadora,Electrodomestico,750,2,Asia,28.79,PayPal
20,03/02/2024,Refrigerador,Electrodomestico,,1,Norteamerica,14.64,PayPal
21,04/02/2024,Smartphone,Electronica,680,6,Sudamerica,3.29,Efectivo
22,05/02/2024,Laptop,Electronica,1050,2,Europa,16.44,PayPal
23,06/02/2024,Aspiradora,Electrodomestico,-160,8,Norteamerica,13.63,Tarjeta de Crédito
24,07/02/2024,"Televisor 55""",Electronica,700,3,Asia,25.33,Efectivo
25,08/02/2024,Tablet,Electronica,420,5,Sudamerica,2.94,Cheque
26,09/02/2024,Smartphone,Electronica,780,7,Europa,14.65,Efectivo
27,10/02/2024,Microondas,Electrodomestico,,9,Asia,4.5,Transferencia Bancaria
28,11/02/2024,"Televisor 42""",Electronica,500,3,Norteamerica,9.74,Cheque
29,12/02/2024,Refrigerador,Electrodomestico,-1250,1,Europa,22.12,Transferencia Bancaria
30,13/02/2024,Laptop,Electronica,970,4,Asia,14.28,Cheque
31,14/02/2024,Smartphone,Electronica,690,8,Sudamerica,11.28,PayPal
32,15/02/2024,"Televisor 32""",Electronica,310,6,Europa,11.83,Efectivo
33,16/02/2024,Aspiradora,Electrodomestico,155,7,Norteamerica,13.78,Tarjeta de Crédito
34,17/02/2024,Lavadora,Electrodomestico,,2,Asia,23.55,Cheque
35,18/02/2024,Microondas,Electrodomestico,,10,Sudamerica,26.76,Cheque
36,04/02/2024,Smartphone,Electronica,680,6,Sudamerica,28.66,Transferencia Bancaria
37,05/02/2024,Laptop,Electronica,1050,2,Europa,23.61,PayPal
38,06/02/2024,Aspiradora,Electrodomestico,-160,8,Norteamerica,9.46,Transferencia Bancaria
39,07/02/2024,"Televisor 55""",Electronica,700,3,Asia,20.64,Transferencia Bancaria
40,08/02/2024,Tablet,Electronica,420,5,Sudamerica,13.13,PayPal
41,09/02/2024,Smartphone,Electronica,780,7,Europa,7.64,Tarjeta de Crédito
42,10/02/2024,Microondas,Electrodomestico,,9,Asia,25.23,Transferencia Bancaria
43,11/02/2024,"Televisor 42""",Electronica,500,3,Norteamerica,1.15,Transferencia Bancaria
44,09/02/2024,Smartphone,Electronica,780,7,Europa,27.05,Cheque
45,10/02/2024,Microondas,Electrodomestico,,9,Asia,13.84,PayPal
46,11/02/2024,"Televisor 42""",Electronica,500,3,Norteamerica,19.12,Efectivo
47,12/02/2024,Refrigerador,Electrodomestico,1250,1,Europa,,Tarjeta de Crédito
48,13/02/2024,Laptop,Electronica,970,4,Asia,26.85,Tarjeta de Crédito
49,14/02/2024,Smartphone,Electronica,,8,Sudamerica,19.1,Desconocido
50,15/02/2024,"Televisor 32""",Electronica,310,6,Europa,18.42,Cheque
51,16/02/2024,Aspiradora,Electrodomestico,-155,7,Norteamerica,2,Cheque
52,17/02/2024,Lavadora,Electrodomestico,810,2,Asia,15.55,PayPal
53,15/03/2024,"Televisor 42""",Electronica,-400,2,Norteamerica,4.51,Cheque
54,16/03/2024,Smartphone,Electronica,700,5,Europa,22.12,Tarjeta de Crédito
55,17/03/2024,Refrigerador,Electrodomestico,1200,1,Sudamerica,15.37,Tarjeta de Crédito
56,18/03/2024,Laptop,Electronica,950,3,Asia,20.41,Efectivo
57,19/03/2024,Lavadora,Electrodomestico,,1,Norteamerica,1.25,PayPal
58,20/03/2024,"Televisor 55""",Electronica,650,4,Europa,,Transferencia Bancaria
59,21/03/2024,Aspiradora,Electrodomestico,150,10,Sudamerica,21.49,Transferencia Bancaria
60,22/03/2024,Smartphone,Electronica,650,6,Norteamerica,2.16,Efectivo
61,23/03/2024,Laptop,Electronica,1000,2,Asia,2.14,Desconocido
62,24/03/2024,Microondas,Electrodomestico,120,8,Europa,0.36,Cheque
63,25/03/2024,"Televisor 42""",Electronica,-450,2,Sudamerica,28.7,Efectivo
64,26/03/2024,Lavadora,Electrodomestico,,3,Asia,22.13,Efectivo
65,27/03/2024,Smartphone,Electronica,750,7,Norteamerica,10.6,Transferencia Bancaria
66,28/03/2024,Microondas,Electrodomestico,,9,Asia,8.9,Cheque
67,29/03/2024,"Televisor 42""",Electronica,500,3,Norteamerica,10.49,Efectivo
68,30/03/2024,Refrigerador,Electrodomestico,1250,1,Europa,23.24,Efectivo
69,31/03/2024,Laptop,Electronica,970,4,Asia,19.84,Cheque
70,01/04/2024,Smartphone,Electronica,690,8,Sudamerica,5.56,PayPal
71,02/04/2024,"Televisor 32""",Electronica,310,6,Europa,5.22,Cheque
72,03/04/2024,Aspiradora,Electrodomestico,155,7,Norteamerica,2.95,Transferencia Bancaria
73,04/04/2024,Lavadora,Electrodomestico,810,2,Asia,19.81,PayPal
74,05/04/2024,"Televisor 42""",Electronica,400,2,Norteamerica,22.93,Tarjeta de Crédito
75,06/04/2024,Smartphone,Electronica,700,5,Europa,7.95,Cheque
76,07/04/2024,Refrigerador,Electrodomestico,1200,1,Sudamerica,0.63,Transferencia Bancaria
77,08/04/2024,Laptop,Electronica,950,3,Asia,2.47,PayPal
78,09/04/2024,Lavadora,Electrodomestico,,1,Norteamerica,29.04,Cheque
79,10/04/2024,Lavadora,Electrodomestico,,3,Asia,8.86,Efectivo
1,15/01/2024,"Televisor 42""",Electronica,-400,2,Norteamerica,23.08,Cheque
2,16/01/2024,Smartphone,Electronica,-700,5,Europa,18.74,Tarjeta de Crédito
3,17/01/2024,Refrigerador,Electrodomestico,-1200,1,Sudamerica,11.46,Desconocido
4,18/01/2024,Laptop,Electronica,950,3,Asia,6.17,PayPal
5,19/01/2024,Lavadora,Electrodomestico,,1,Norteamerica,3.64,PayPal
6,20/01/2024,"Televisor 55""",Electronica,650,4,Europa,18.45,Cheque
7,21/01/2024,Aspiradora,Electrodomestico,,10,Sudamerica,23.24,PayPal
8,22/01/2024,Smartphone,Electronica,650,6,Norteamerica,19.32,Efectivo
9,23/01/2024,Laptop,Electronica,1000,2,Asia,15.91,Cheque
10,24/01/2024,Microondas,Electrodomestico,120,8,Europa,1.26,Efectivo
11,25/01/2024,"Televisor 42""",Electronica,-450,2,Sudamerica,29.05,Efectivo
12,26/01/2024,Lavadora,Electrodomestico,,3,Asia,23.96,Transferencia Bancaria
13,27/01/2024,Smartphone,Electronica,750,7,Norteamerica,8.78,Cheque
14,28/01/2024,Laptop,Electronica,850,1,Europa,29.4,PayPal
15,29/01/2024,Refrigerador,Electrodomestico,-1100,1,Sudamerica,18.06,Efectivo
16,30/01/2024,Microondas,Electrodomestico,100,9,Asia,17.47,Transferencia Bancaria
17,31/01/2024,"Televisor 32""",Electronica,300,5,Norteamerica,22.44,Cheque
18,01/02/2024,Tablet,Electronica,,4,Europa,,Cheque
19,02/02/2024,Lavadora,Electrodomestico,750,2,Asia,19.69,Tarjeta de Crédito
20,03/02/2024,Refrigerador,Electrodomestico,,1,Norteamerica,3.84,Tarjeta de Crédito
21,04/02/2024,Smartphone,Electronica,680,6,Sudamerica,10.15,Efectivo
22,05/02/2024,Laptop,Electronica,1050,2,Europa,27.84,Tarjeta de Crédito
23,06/02/2024,Aspiradora,Electrodomestico,-160,8,Norteamerica,6.74,Efectivo
24,07/02/2024,"Televisor 55""",Electronica,700,3,Asia,11.17,PayPal
25,08/02/2024,Tablet,Electronica,420,5,Sudamerica,12.96,Efectivo
26,09/02/2024,Smartphone,Electronica,780,7,Europa,13.18,Tarjeta de Crédito
27,10/02/2024,Microondas,Electrodomestico,,9,Asia,18.39,PayPal
28,11/02/2024,"Televisor 42""",Electronica,500,3,Norteamerica,,Tarjeta de Crédito
29,12/02/2024,Refrigerador,Electrodomestico,-1250,1,Europa,7.22,Efectivo
30,13/02/2024,Laptop,Electronica,970,4,Asia,3.65,Transferencia Bancaria
31,14/02/2024,Smartphone,Electronica,690,8,Sudamerica,5.92,Cheque
32,15/02/2024,"Televisor 32""",Electronica,310,6,Europa,26.61,Tarjeta de Crédito
33,16/02/2024,Aspiradora,Electrodomestico,155,7,Norteamerica,19.37,Efectivo
34,17/02/2024,Lavadora,Electrodomestico,,2,Asia,8.58,PayPal
35,18/02/2024,Microondas,Electrodomestico,,10,Sudamerica,24.48,Tarjeta de Crédito
36,04/02/2024,Smartphone,Electronica,680,6,Sudamerica,25.84,Tarjeta de Crédito
37,05/02/2024,Laptop,Electronica,1050,2,Europa,25.4,Cheque
38,06/02/2024,Aspiradora,Electrodomestico,-160,8,Norteamerica,,Efectivo
39,07/02/2024,"Televisor 55""",Electronica,700,3,Asia,7.57,Transferencia Bancaria
40,08/02/2024,Tablet,Electronica,420,5,Sudamerica,22.65,PayPal
41,09/02/2024,Smartphone,Electronica,780,7,Europa,13.82,Efectivo
42,10/02/2024,Microondas,Electrodomestico,,9,Asia,25.26,PayPal
43,11/02/2024,"Televisor 42""",Electronica,500,3,Norteamerica,21.85,Tarjeta de Crédito
44,09/02/2024,Smartphone,Electronica,780,7,Europa,23.29,Cheque
45,10/02/2024,Microondas,Electrodomestico,,9,Asia,19.68,Cheque
46,11/02/2024,"Televisor 42""",Electronica,500,3,Norteamerica,5.32,Transferencia Bancaria
47,12/02/2024,Refrigerador,Electrodomestico,1250,1,Europa,16.35,Cheque
48,13/02/2024,Laptop,Electronica,970,4,Asia,,Tarjeta de Crédito
49,14/02/2024,Smartphone,Electronica,,8,Sudamerica,28.12,Desconocido
50,15/02/2024,"Televisor 32""",Electronica,310,6,Europa,1.3,Efectivo
51,16/02/2024,Aspiradora,Electrodomestico,-155,7,Norteamerica,4.94,Cheque
52,17/02/2024,Lavadora,Electrodomestico,810,2,Asia,3.95,Transferencia Bancaria
53,15/03/2024,"Televisor 42""",Electronica,-400,2,Norteamerica,21.78,Tarjeta de Crédito
54,16/03/2024,Smartphone,Electronica,700,5,Europa,24.53,PayPal
55,17/03/2024,Refrigerador,Electrodomestico,1200,1,Sudamerica,6.41,PayPal
56,18/03/2024,Laptop,Electronica,950,3,Asia,15.18,Tarjeta de Crédito
57,19/03/2024,Lavadora,Electrodomestico,,1,Norteamerica,25.22,Tarjeta de Crédito
58,20/03/2024,"Televisor 55""",Electronica,650,4,Europa,21.98,PayPal
59,21/03/2024,Aspiradora,Electrodomestico,150,10,Sudamerica,16.27,Transferencia Bancaria
60,22/03/2024,Smartphone,Electronica,650,6,Norteamerica,17.71,PayPal
61,23/03/2024,Laptop,Electronica,1000,2,Asia,15.25,Tarjeta de Crédito
62,24/03/2024,Microondas,Electrodomestico,120,8,Europa,8.93,Cheque
63,25/03/2024,"Televisor 42""",Electronica,-450,2,Sudamerica,16.95,Efectivo
64,26/03/2024,Lavadora,Electrodomestico,,3,Asia,20.67,Cheque
65,27/03/2024,Smartphone,Electronica,750,7,Norteamerica,26.2,Cheque
66,28/03/2024,Microondas,Electrodomestico,,9,Asia,19.09,Tarjeta de Crédito
67,29/03/2024,"Televisor 42""",Electronica,500,3,Norteamerica,22.83,PayPal
68,30/03/2024,Refrigerador,Electrodomestico,1250,1,Europa,4.8,Transferencia Bancaria
69,31/03/2024,Laptop,Electronica,970,4,Asia,13.85,Cheque
70,01/04/2024,Smartphone,Electronica,690,8,Sudamerica,0.28,PayPal
71,02/04/2024,"Televisor 32""",Electronica,310,6,Europa,7.4,Transferencia Bancaria
72,03/04/2024,Aspiradora,Electrodomestico,155,7,Norteamerica,21.79,Cheque
73,04/04/2024,Lavadora,Electrodomestico,810,2,Asia,29.75,Transferencia Bancaria
74,05/04/2024,"Televisor 42""",Electronica,400,2,Norteamerica,2.98,PayPal
75,06/04/2024,Smartphone,Electronica,700,5,Europa,12.04,Efectivo
76,07/04/2024,Refrigerador,Electrodomestico,1200,1,Sudamerica,24,PayPal
77,08/04/2024,Laptop,Electronica,950,3,Asia,6.12,Tarjeta de Crédito
78,09/04/2024,Lavadora,Electrodomestico,,1,Norteamerica,,Transferencia Bancaria
79,10/04/2024,Lavadora,Electrodomestico,,3,Asia,21.99,Efectivo
1,15/01/2024,"Televisor 42""",Electronica,-400,2,Norteamerica,18.48,Transferencia Bancaria
2,16/01/2024,Smartphone,Electronica,-700,5,Europa,,Transferencia Bancaria
3,17/01/2024,Refrigerador,Electrodomestico,-1200,1,Sudamerica,10.66,Cheque
4,18/01/2024,Laptop,Electronica,950,3,Asia,23.51,Tarjeta de Crédito
5,19/01/2024,Lavadora,Electrodomestico,,1,Norteamerica,16.63,Transferencia Bancaria
6,20/01/2024,"Televisor 55""",Electronica,650,4,Europa,0.16,PayPal
7,21/01/2024,Aspiradora,Electrodomestico,,10,Sudamerica,22.83,PayPal
8,22/01/2024,Smartphone,Electronica,650,6,Norteamerica,1.06,Cheque
9,23/01/2024,Laptop,Electronica,1000,2,Asia,22.37,Tarjeta de Crédito
10,24/01/2024,Microondas,Electrodomestico,120,8,Europa,6.07,Tarjeta de Crédito
11,25/01/2024,"Televisor 42""",Electronica,-450,2,Sudamerica,28.74,PayPal
12,26/01/2024,Lavadora,Electrodomestico,,3,Asia,11.04,Efectivo
13,27/01/2024,Smartphone,Electronica,750,7,Norteamerica,9.81,Cheque
14,28/01/2024,Laptop,Electronica,850,1,Europa,4.47,Cheque
15,29/01/2024,Refrigerador,Electrodomestico,-1100,1,Sudamerica,9.17,PayPal
16,30/01/2024,Microondas,Electrodomestico,100,9,Asia,26.3,PayPal
17,31/01/2024,"Televisor 32""",Electronica,300,5,Norteamerica,29.89,Efectivo
18,01/02/2024,Tablet,Electronica,,4,Europa,11.05,Efectivo
19,02/02/2024,Lavadora,Electrodomestico,750,2,Asia,13.46,Tarjeta de Crédito
20,03/02/2024,Refrigerador,Electrodomestico,,1,Norteamerica,21.66,Cheque
21,04/02/2024,Smartphone,Electronica,680,6,Sudamerica,26.59,Cheque
22,05/02/2024,Laptop,Electronica,1050,2,Europa,17.79,PayPal
23,06/02/2024,Aspiradora,Electrodomestico,-160,8,Norteamerica,11.75,Tarjeta de Crédito
24,07/02/2024,"Televisor 55""",Electronica,700,3,Asia,12.38,Cheque
25,08/02/2024,Tablet,Electronica,420,5,Sudamerica,20.87,Tarjeta de Crédito
26,09/02/2024,Smartphone,Electronica,780,7,Europa,0.1,Tarjeta de Crédito
27,10/02/2024,Microondas,Electrodomestico,,9,Asia,18.59,PayPal
28,11/02/2024,"Televisor 42""",Electronica,500,3,Norteamerica,10.66,Tarjeta de Crédito
29,12/02/2024,Refrigerador,NaN,-1250,1,Europa,23.83,Efectivo
30,13/02/2024,Laptop,Electronica,970,4,Asia,2.79,Efectivo
31,14/02/2024,Smartphone,Electronica,690,8,Sudamerica,17.65,Transferencia Bancaria
32,15/02/2024,"Televisor 32""",Electronica,310,6,Europa,14.43,PayPal
33,16/02/2024,Aspiradora,Electrodomestico,155,7,Norteamerica,19.27,Transferencia Bancaria
34,17/02/2024,Lavadora,Electrodomestico,,2,Asia,1.95,Efectivo
35,18/02/2024,Microondas,NaN,,10,Sudamerica,17.4,Transferencia Bancaria
36,04/02/2024,Smartphone,Electronica,680,6,Sudamerica,16.84,PayPal
37,05/02/2024,Laptop,Electronica,1050,2,Europa,,PayPal
38,06/02/2024,Aspiradora,Electrodomestico,-160,8,Norteamerica,18.1,Tarjeta de Crédito
39,07/02/2024,"Televisor 55""",Electronica,700,3,Asia,20.29,Cheque
40,08/02/2024,Tablet,Electronica,420,5,Sudamerica,24.15,Desconocido
41,09/02/2024,Smartphone,Electronica,780,7,Europa,8.09,PayPal
42,10/02/2024,Microondas,Electrodomestico,,9,Asia,24.75,Efectivo
43,11/02/2024,"Televisor 42""",Electronica,500,3,Norteamerica,14.95,Efectivo
44,09/02/2024,Smartphone,Electronica,780,7,Europa,2.31,Tarjeta de Crédito
45,10/02/2024,Microondas,Electrodomestico,,9,Asia,1.76,PayPal
46,11/02/2024,"Televisor 42""",Electronica,500,3,Norteamerica,10.03,Efectivo
47,12/02/2024,Refrigerador,Electrodomestico,1250,1,Europa,23.55,PayPal
